Feature;Importancia
Promig_Pistes/Columna;0.1345
Desviacio_Est._Mida_Pistes;0.1246
Promig_Llibertat_Total;0.1231
Total_Pistes;0.1211
%_Caselles_Pintades;0.1136
Promig_Pistes/Fila;0.1069
Mitjana_Mida_Pistes;0.1039
Ratio_F/C;0.098
Relatiu_Llibertat_Total;0.0744
