Feature;Importancia
Promig_Llibertat_Total;0.3543
Promig_Pistes/Columna;0.1963
Promig_Pistes/Fila;0.1365
Relatiu_Llibertat_Total;0.115
Mitjana_Mida_Pistes;0.1024
Total_Pistes;0.0955
%_Caselles_Pintades;0.0
Ratio_F/C;0.0
Desviacio_Est._Mida_Pistes;0.0
