Feature;Importancia
Promig_Llibertat_Total;0.2905
Mitjana_Mida_Pistes;0.1311
Promig_Pistes/Columna;0.1237
Desviacio_Est._Mida_Pistes;0.1234
Ratio_F/C;0.1181
Total_Pistes;0.0893
Promig_Pistes/Fila;0.0532
%_Caselles_Pintades;0.0526
Relatiu_Llibertat_Total;0.018
