Feature;Importancia
Promig_Llibertat_Total;0.2171
Total_Pistes;0.1569
%_Caselles_Pintades;0.1106
Promig_Pistes/Columna;0.1083
Promig_Pistes/Fila;0.1055
Desviacio_Est._Mida_Pistes;0.0921
Mitjana_Mida_Pistes;0.0846
Relatiu_Llibertat_Total;0.0647
Ratio_F/C;0.0602
