Feature;Importancia
Mitjana_Mida_Pistes;0.24018613242398393
Promig_Llibertat_Total;0.22712891920053113
%_Caselles_Pintades;0.1872909698996655
Promig_Pistes/Columna;0.10982286634460545
Desviacio_Est._Mida_Pistes;0.09462197885471516
Promig_Pistes/Fila;0.07106185469356817
Ratio_F/C;0.06988727858293071
Total_Pistes;0.0
Relatiu_Llibertat_Total;0.0
