File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_100x75_01;608;258453;574591;371156462;5326805;310.00;38.6178;202.433778;SAT
ENC2_NNGR_10x10_01;1;9;13;4109;15;12.00;0.015162;0.055889;SAT
ENC2_NNGR_10x15_01;1;11;30;6120;17;13.00;0.01297;0.058928;SAT
ENC2_NNGR_10x15_02;1;54;126;12021;152;13.00;0.01567;0.062237;SAT
ENC2_NNGR_10x15_03;1;61;138;19946;216;13.00;0.016383;0.064914;SAT
ENC2_NNGR_10x20_01;2;124;317;76054;863;14.00;0.025775;0.090068;SAT
ENC2_NNGR_11x15_01;1;36;85;10751;124;13.00;0.021663;0.072610;SAT
ENC2_NNGR_11x15_02;1;1;6;4640;3;13.00;0.020503;0.074089;SAT
ENC2_NNGR_12x12_01;1;19;30;7705;121;13.00;0.015339;0.072754;SAT
ENC2_NNGR_12x21_01;1;22;53;14028;47;15.00;0.020312;0.101362;SAT
ENC2_NNGR_13x10_01;1;16;80;9524;58;13.00;0.018318;0.068736;SAT
ENC2_NNGR_13x15_01;1;16;38;8702;71;13.00;0.018708;0.062847;SAT
ENC2_NNGR_13x18_01;1;14;40;12628;21;15.00;0.037417;0.203196;SAT
ENC2_NNGR_14x15_01;1;71;199;23213;255;13.00;0.030611;0.132489;SAT
ENC2_NNGR_14x15_02;1;60;177;20500;255;14.00;0.027402;0.130057;SAT
ENC2_NNGR_14x16_01;1;5;10;7195;17;13.00;0.032803;0.126321;SAT
ENC2_NNGR_14x44_01;14;2242;6137;1772315;18635;23.00;0.186482;1.302056;SAT
ENC2_NNGR_15x10_01;2;140;316;44116;656;13.00;0.023316;0.108873;SAT
ENC2_NNGR_15x15_01;2;154;462;55405;707;14.00;0.023229;0.109560;SAT
ENC2_NNGR_15x15_02;2;199;529;51097;921;14.00;0.025289;0.090993;SAT
ENC2_NNGR_15x15_03;1;40;101;14121;149;14.00;0.020703;0.079981;SAT
ENC2_NNGR_15x15_04;1;11;36;7209;42;14.00;0.016611;0.082628;SAT
ENC2_NNGR_15x15_05;2;177;522;56441;760;14.00;0.018655;0.080592;SAT
ENC2_NNGR_15x15_06;1;34;105;12932;103;14.00;0.021366;0.069208;SAT
ENC2_NNGR_15x17_01;2;153;418;81568;831;15.00;0.047918;0.267893;SAT
ENC2_NNGR_15x18_01;1;5;26;13665;7;15.00;0.026199;0.171913;SAT
ENC2_NNGR_15x20_01;4;437;1220;230424;3353;15.00;0.041395;0.261961;SAT
ENC2_NNGR_16x19_01;1;42;124;19944;138;15.00;0.022641;0.135038;SAT
ENC2_NNGR_17x11_01;1;8;14;8156;15;14.00;0.025563;0.109263;SAT
ENC2_NNGR_17x18_01;1;86;197;44079;412;16.00;0.030591;0.174436;SAT
ENC2_NNGR_18x17_01;1;53;143;37876;182;17.00;0.023809;0.148291;SAT
ENC2_NNGR_18x25_01;1;26;88;27778;82;18.00;0.02551;0.154697;SAT
ENC2_NNGR_20x10_01;2;160;367;77168;940;14.00;0.023424;0.098524;SAT
ENC2_NNGR_20x10_02;2;142;516;54322;665;14.00;0.02274;0.084517;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.020295;0.084470;SAT
ENC2_NNGR_20x19_01;1;26;68;21748;72;17.00;0.018486;0.110593;SAT
ENC2_NNGR_21x14_01;2;194;436;81594;1152;16.00;0.028039;0.099088;SAT
ENC2_NNGR_21x23_01;2;167;647;128779;1155;20.00;0.026469;0.145437;SAT
ENC2_NNGR_21x33_01;3;212;503;207477;1070;26.00;0.060993;0.702648;SAT
ENC2_NNGR_24x13_01;1;18;28;12077;44;15.00;0.028456;0.162245;SAT
