File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_10x10_01;1;2;12;3536;2;12.00;0.008299;0.033586;SAT
ENC2_NNGR_12x12_01;1;4;33;4387;19;13.00;0.008533;0.034089;SAT
ENC2_NNGR_9x33_01;1;0;1;14108;0;16.00;0.008581;0.037946;SAT
ENC2_NNGR_10x15_03;1;43;106;15866;107;13.00;0.0091;0.041322;SAT
ENC2_NNGR_11x15_01;1;39;94;13160;150;13.00;0.009219;0.039756;SAT
ENC2_NNGR_8x38_01;1;22;51;20705;62;16.00;0.00995;0.033318;SAT
ENC2_NNGR_10x15_01;1;4;12;5988;5;13.00;0.010308;0.036239;SAT
ENC2_NNGR_13x10_01;1;22;95;9694;83;13.00;0.011536;0.033761;SAT
ENC2_NNGR_12x21_01;1;8;24;9305;9;15.00;0.011668;0.052208;SAT
ENC2_NNGR_10x15_02;1;93;165;33477;481;13.00;0.012115;0.039214;SAT
ENC2_NNGR_11x15_02;1;6;16;7685;21;13.00;0.012201;0.040902;SAT
ENC2_NNGR_15x15_03;1;36;106;14746;84;14.00;0.016859;0.072176;SAT
ENC2_NNGR_15x15_04;1;7;24;6512;10;14.00;0.017726;0.067201;SAT
ENC2_NNGR_15x18_01;1;1;7;10477;3;15.00;0.018097;0.105412;SAT
ENC2_NNGR_15x15_01;2;176;588;46679;775;14.00;0.019652;0.099569;SAT
ENC2_NNGR_10x20_01;3;234;685;100036;1694;14.00;0.019678;0.069085;SAT
ENC2_NNGR_15x15_06;1;55;198;16476;185;14.00;0.019824;0.070575;SAT
ENC2_NNGR_15x15_02;2;123;434;41659;631;14.00;0.020717;0.081698;SAT
ENC2_NNGR_15x17_01;2;160;459;65607;692;15.00;0.021468;0.103132;SAT
ENC2_NNGR_15x10_01;3;214;467;67164;1065;13.00;0.021932;0.097029;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.022984;0.124800;SAT
ENC2_NNGR_24x13_01;1;1;7;9618;1;15.00;0.022997;0.109091;SAT
ENC2_NNGR_45x30_07;3;301;1124;310139;1706;37.00;0.023149;0.161905;SAT
ENC2_NNGR_15x15_05;3;259;642;86346;1752;14.00;0.024703;0.091118;SAT
ENC2_NNGR_14x15_02;1;49;78;18796;127;14.00;0.025433;0.104520;SAT
ENC2_NNGR_30x20_03;1;0;1;23361;0;20.00;0.025504;0.190916;SAT
ENC2_NNGR_14x15_01;1;56;150;19212;208;13.00;0.02623;0.139774;SAT
ENC2_NNGR_30x20_04;1;62;145;68354;371;21.00;0.027485;0.189397;SAT
ENC2_NNGR_13x15_01;1;13;42;7512;37;13.00;0.028081;0.125125;SAT
ENC2_NNGR_13x18_01;1;29;83;18233;71;15.00;0.029356;0.158428;SAT
ENC2_NNGR_20x19_01;1;8;37;21197;23;17.00;0.030795;0.228815;SAT
ENC2_NNGR_20x10_02;2;150;398;81357;916;14.00;0.032716;0.193776;SAT
ENC2_NNGR_16x19_01;1;29;123;18114;82;15.00;0.033763;0.176050;SAT
ENC2_NNGR_30x20_02;2;125;384;95097;575;21.00;0.034093;0.231259;SAT
ENC2_NNGR_17x18_01;1;41;153;30390;165;16.00;0.035842;0.212250;SAT
ENC2_NNGR_21x23_01;2;192;583;112332;760;20.00;0.036296;0.261991;SAT
ENC2_NNGR_17x11_01;1;7;29;8227;12;14.00;0.037127;0.191925;SAT
ENC2_NNGR_14x16_01;1;4;21;7237;8;13.00;0.037999;0.177132;SAT
ENC2_NNGR_30x32_01;3;236;780;171440;1337;27.00;0.038847;0.231805;SAT
ENC2_NNGR_25x24_01;1;59;201;62107;191;20.00;0.040158;0.336131;SAT
ENC2_NNGR_30x20_01;1;92;252;73478;581;22.00;0.041627;0.300888;SAT
ENC2_NNGR_18x25_01;1;31;95;31145;173;18.00;0.043186;0.267530;SAT
ENC2_NNGR_21x14_01;3;389;992;205435;3224;16.00;0.043419;0.261072;SAT
ENC2_NNGR_45x19_01;2;120;334;136887;663;27.00;0.043944;0.631731;SAT
ENC2_NNGR_20x10_01;2;193;591;75905;1220;14.00;0.044418;0.258703;SAT
ENC2_NNGR_30x25_02;3;230;617;165780;1652;23.00;0.04629;0.280167;SAT
ENC2_NNGR_18x17_01;1;73;177;63821;334;17.00;0.049127;0.354150;SAT
ENC2_NNGR_29x25_01;2;131;467;156578;558;24.00;0.063688;0.475800;SAT
ENC2_NNGR_21x33_01;5;579;1498;376594;4180;26.00;0.06378;0.531224;SAT
ENC2_NNGR_35x18_01;5;525;1690;404925;3789;24.00;0.069658;0.605017;SAT
ENC2_NNGR_40x35_01;7;1176;3141;907902;9943;42.00;0.071971;0.481184;SAT
ENC2_NNGR_15x20_01;6;649;1630;401699;5742;16.00;0.072254;0.492024;SAT
ENC2_NNGR_32x32_01;7;934;2348;850094;8788;28.00;0.079426;0.469797;SAT
ENC2_NNGR_25x20_01;7;1030;3777;565476;6906;20.00;0.084354;0.724302;SAT
ENC2_NNGR_24x18_01;9;1385;3166;835714;11100;19.00;0.088102;0.724688;SAT
