Feature;Importancia
Total_Pistes;0.2184
Promig_Pistes/Columna;0.2019
%_Caselles_Pintades;0.1298
Promig_Llibertat_Total;0.1291
Promig_Pistes/Fila;0.0913
Relatiu_Llibertat_Total;0.0681
Desviacio_Est._Mida_Pistes;0.0678
Mitjana_Mida_Pistes;0.0648
Ratio_F/C;0.0287
