Feature;Importancia
Total_Pistes;0.1848
Promig_Pistes/Fila;0.1397
Promig_Llibertat_Total;0.1393
Promig_Pistes/Columna;0.1274
Desviacio_Est._Mida_Pistes;0.1062
%_Caselles_Pintades;0.0999
Mitjana_Mida_Pistes;0.0932
Relatiu_Llibertat_Total;0.0683
Ratio_F/C;0.0413
