Feature;Importancia
Promig_Llibertat_Total;0.16
Total_Pistes;0.1352
Promig_Pistes/Fila;0.1326
Promig_Pistes/Columna;0.1325
Relatiu_Llibertat_Total;0.0976
Desviacio_Est._Mida_Pistes;0.0975
%_Caselles_Pintades;0.0941
Mitjana_Mida_Pistes;0.0926
Ratio_F/C;0.0579
