Feature;Importancia
Total_Pistes;0.1329
Promig_Llibertat_Total;0.1311
Ratio_F/C;0.126
Promig_Pistes/Fila;0.1249
%_Caselles_Pintades;0.1053
Promig_Pistes/Columna;0.1041
Desviacio_Est._Mida_Pistes;0.1027
Mitjana_Mida_Pistes;0.1015
Relatiu_Llibertat_Total;0.0715
