Feature;Importancia
Ratio_F/C;0.1405
Promig_Pistes/Fila;0.1343
Total_Pistes;0.12
Promig_Llibertat_Total;0.1173
%_Caselles_Pintades;0.1074
Promig_Pistes/Columna;0.1072
Mitjana_Mida_Pistes;0.1024
Desviacio_Est._Mida_Pistes;0.0969
Relatiu_Llibertat_Total;0.0739
