Feature;Importancia
%_Caselles_Pintades;0.16857752589097755
Mitjana_Mida_Pistes;0.13158364943318507
Total_Pistes;0.12736702962734026
Desviacio_Est._Mida_Pistes;0.11808399190105236
Promig_Pistes/Fila;0.10846991128790298
Ratio_F/C;0.09777566641150913
Promig_Pistes/Columna;0.08894814097546244
Promig_Llibertat_Total;0.08672739007628658
Relatiu_Llibertat_Total;0.07246669439628373
