Feature;Importancia
Total_Pistes;0.14567284135343783
Ratio_F/C;0.12810045903724443
Promig_Llibertat_Total;0.12712756712811488
%_Caselles_Pintades;0.11781802773141785
Desviacio_Est._Mida_Pistes;0.11341441363437232
Promig_Pistes/Fila;0.102372485054881
Promig_Pistes/Columna;0.10184576239438893
Mitjana_Mida_Pistes;0.0904599046289095
Relatiu_Llibertat_Total;0.07318853903723319
