File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_8x38_01;1;22;52;20704;62;13.00;0.008381;0.069481;SAT
ENC2_NNGR_9x33_01;1;0;1;14108;0;13.00;0.008543;0.047925;SAT
ENC2_NNGR_30x20_03;1;0;1;23361;0;15.00;0.01569;0.097479;SAT
ENC2_NNGR_15x10_01;3;214;467;67147;1065;12.00;0.016324;0.082443;SAT
ENC2_NNGR_10x20_01;2;119;392;39096;609;13.00;0.019423;0.117404;SAT
ENC2_NNGR_11x15_01;1;39;95;13238;150;12.00;0.019703;0.095088;SAT
ENC2_NNGR_30x20_02;2;125;384;95132;575;15.00;0.020329;0.121121;SAT
ENC2_NNGR_14x16_01;1;4;21;7262;8;12.00;0.02063;0.087656;SAT
ENC2_NNGR_12x12_01;1;17;73;7776;53;12.00;0.020886;0.082437;SAT
ENC2_NNGR_11x15_02;1;9;19;8946;25;12.00;0.022756;0.087385;SAT
ENC2_NNGR_30x20_01;1;92;252;73507;581;16.00;0.022792;0.134179;SAT
ENC2_NNGR_24x13_01;1;1;7;9618;1;13.00;0.023313;0.113162;SAT
ENC2_NNGR_45x19_01;2;120;334;136877;663;18.00;0.023358;0.142334;SAT
ENC2_NNGR_25x24_01;1;51;169;73598;162;15.00;0.023707;0.145737;SAT
ENC2_NNGR_15x18_01;1;1;7;10477;3;13.00;0.023824;0.183038;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;12.00;0.024242;0.144399;SAT
ENC2_NNGR_10x15_03;1;38;86;11784;132;12.00;0.02426;0.114170;SAT
ENC2_NNGR_15x15_06;1;19;153;12341;43;12.00;0.025499;0.126105;SAT
ENC2_NNGR_29x25_01;2;117;463;131507;388;16.00;0.026191;0.167587;SAT
ENC2_NNGR_14x15_02;1;49;78;18791;127;12.00;0.026687;0.105289;SAT
ENC2_NNGR_10x15_02;1;65;161;22433;326;12.00;0.028071;0.124088;SAT
ENC2_NNGR_13x15_01;1;16;42;6912;54;12.00;0.028404;0.137999;SAT
ENC2_NNGR_16x19_01;1;36;139;19923;97;13.00;0.028533;0.165599;SAT
ENC2_NNGR_30x20_04;1;61;141;67802;368;15.00;0.02862;0.298595;SAT
ENC2_NNGR_13x10_01;1;17;95;8088;60;12.00;0.028793;0.136905;SAT
ENC2_NNGR_18x25_01;1;31;95;31149;173;14.00;0.029976;0.214012;SAT
ENC2_NNGR_15x17_01;1;92;273;48124;457;13.00;0.03036;0.166273;SAT
ENC2_NNGR_10x10_01;1;2;12;3536;2;12.00;0.030644;0.141905;SAT
ENC2_NNGR_17x18_01;1;41;153;30394;165;13.00;0.030844;0.185355;SAT
ENC2_NNGR_14x15_01;1;56;150;19211;208;12.00;0.031176;0.125688;SAT
ENC2_NNGR_17x11_01;1;3;18;7384;7;12.00;0.031392;0.183868;SAT
ENC2_NNGR_35x18_01;3;395;1325;316407;2780;17.00;0.031653;0.225338;SAT
ENC2_NNGR_30x25_02;3;220;574;135412;1170;16.00;0.032058;0.214789;SAT
ENC2_NNGR_15x15_05;3;303;707;99471;1936;12.00;0.03298;0.164058;SAT
ENC2_NNGR_13x18_01;1;29;83;18245;71;13.00;0.034345;0.200927;SAT
ENC2_NNGR_10x15_01;1;4;12;5988;5;12.00;0.03438;0.179507;SAT
ENC2_NNGR_15x15_04;1;7;24;6516;10;12.00;0.035125;0.176007;SAT
ENC2_NNGR_12x21_01;1;8;24;9309;9;13.00;0.035242;0.196979;SAT
ENC2_NNGR_15x15_01;2;176;588;46672;775;12.00;0.035454;0.143104;SAT
ENC2_NNGR_25x25_01;7;931;2245;443995;6876;15.00;0.035841;0.222740;SAT
ENC2_NNGR_20x10_01;2;144;407;51669;589;12.00;0.03822;0.211329;SAT
ENC2_NNGR_20x19_01;1;8;37;21214;23;13.00;0.038836;0.249789;SAT
ENC2_NNGR_15x15_03;1;28;74;14486;79;12.00;0.041953;0.191036;SAT
ENC2_NNGR_18x17_01;1;82;185;65491;394;13.00;0.043083;0.297320;SAT
ENC2_NNGR_15x15_02;2;134;412;45968;699;12.00;0.043164;0.202770;SAT
ENC2_NNGR_20x10_02;2;151;392;80932;897;12.00;0.043364;0.165195;SAT
ENC2_NNGR_40x35_01;10;1483;4680;1277472;12200;23.00;0.043369;0.214624;SAT
ENC2_NNGR_25x20_01;7;848;3021;413703;4347;15.00;0.047412;0.270384;SAT
ENC2_NNGR_30x32_01;3;211;747;167398;1070;18.00;0.053377;0.469499;SAT
ENC2_NNGR_21x14_01;4;416;1062;223432;2716;13.00;0.05412;0.262689;SAT
ENC2_NNGR_21x23_01;2;143;487;106539;662;14.00;0.054432;0.387933;SAT
ENC2_NNGR_15x20_01;5;541;1415;324831;4776;13.00;0.057997;0.399926;SAT
ENC2_NNGR_21x33_01;3;318;898;290254;1891;17.00;0.0584;0.519537;SAT
ENC2_NNGR_45x25_01;14;2050;6311;1361366;14192;21.00;0.059828;0.295822;SAT
ENC2_NNGR_24x18_01;7;1171;3168;707306;10468;15.00;0.064698;0.361093;SAT
ENC2_NNGR_45x30_07;3;280;1073;346510;1961;22.00;0.065315;0.531635;SAT
ENC2_NNGR_39x39_01;14;2333;7133;2362774;29019;26.00;0.067232;0.321014;SAT
ENC2_NNGR_35x25_01;12;1796;5587;1286127;14879;19.00;0.06785;0.420175;SAT
ENC2_NNGR_35x25_02;13;1934;4890;1615232;21719;19.00;0.077736;0.418686;SAT
ENC2_NNGR_57x57_01;2;149;562;406579;538;45.00;0.104775;1.519375;SAT
ENC2_NNGR_14x44_01;11;1624;5547;1524546;12839;16.00;0.112507;0.629965;SAT
ENC2_NNGR_32x32_01;7;931;2195;932539;8482;18.00;0.11353;0.841808;SAT
ENC2_NNGR_45x32_01;30;5818;16710;4087423;49848;23.00;0.117013;0.380277;SAT
ENC2_NNGR_45x30_01;22;4415;12614;2950258;34372;23.00;0.119709;0.435425;SAT
ENC2_NNGR_45x27_01;24;4582;13268;3637567;38224;21.00;0.12126;0.509628;SAT
ENC2_NNGR_45x28_03;31;6885;19873;6585802;78601;22.00;0.159885;0.560952;SAT
ENC2_NNGR_42x24_01;25;4626;13376;2681260;37162;21.00;0.160123;0.864793;SAT
ENC2_NNGR_45x33_05;31;6787;17992;5453023;79548;27.00;0.20337;1.090520;SAT
ENC2_NNGR_45x28_02;48;11373;30674;8729444;115894;23.00;0.211634;0.668227;SAT
ENC2_NNGR_65x45_01;31;6541;17093;7154900;77549;45.00;0.222642;0.964568;SAT
ENC2_NNGR_30x25_01;18;3494;9333;2660160;52776;17.00;0.237695;1.318753;SAT
ENC2_NNGR_40x30_01;56;12821;38647;10320238;145560;23.00;0.253583;0.786576;SAT
ENC2_NNGR_35x25_03;29;5602;13998;4570807;55156;19.00;0.258361;1.503562;SAT
ENC2_NNGR_66x50_01;22;4075;11871;5354868;38111;50.00;0.266604;1.562074;SAT
ENC2_NNGR_45x30_05;31;7301;19604;5911515;86693;22.00;0.304676;1.521420;SAT
ENC2_NNGR_34x30_01;31;6699;15814;5595048;84365;21.00;0.339554;1.820817;SAT
ENC2_NNGR_41x45_01;25;4668;12516;4820886;45199;30.00;0.388989;2.531862;SAT
ENC2_NNGR_50x40_01;69;19838;58800;14574921;215595;36.00;0.396711;1.298168;SAT
ENC2_NNGR_50x40_02;63;17093;51352;14758867;210185;31.00;0.403089;1.306513;SAT
ENC2_NNGR_30x30_01;41;9537;25776;5857378;91931;17.00;0.41243;2.653727;SAT
ENC2_NNGR_53x45_01;59;13052;31641;15552387;194474;34.00;0.441495;1.429753;SAT
ENC2_NNGR_35x35_03;45;10422;28544;7215242;104904;25.00;0.481308;2.679817;SAT
